Date,Open,High,Low,Close
09/12/02,912.22998,912.22998,891.969971,892
10/12/02,892,904.950012,892,904.450012
11/12/02,904.450012,909.940002,896.47998,904.960022
12/12/02,904.960022,908.369995,897,901.580017
13/12/02,901.580017,901.580017,888.47998,889.47998
16/12/02,889.47998,910.419983,889.47998,910.400024
17/12/02,910.400024,911.219971,901.73999,902.98999
18/12/02,902.98999,902.98999,887.820007,891.119995
19/12/02,890.02002,899.190002,880.320007,884.25
20/12/02,884.25,897.789978,884.25,895.76001
23/12/02,895.73999,902.429993,892.26001,897.380005
24/12/02,897.380005,897.380005,892.289978,892.469971
26/12/02,892.469971,903.890015,887.47998,889.659973
27/12/02,889.659973,890.460022,873.619995,875.400024
30/12/02,875.400024,882.099976,870.22998,879.390015
31/12/02,879.390015,881.929993,869.450012,879.820007
02/01/03,879.820007,909.030029,879.820007,909.030029
03/01/03,909.030029,911.25,903.070007,908.590027
06/01/03,908.590027,931.77002,908.590027,929.01001
07/01/03,929.01001,930.809998,919.929993,922.929993
08/01/03,922.929993,922.929993,908.320007,909.929993
09/01/03,909.929993,928.309998,909.929993,927.570007
10/01/03,927.580017,932.890015,917.659973,927.570007
13/01/03,927.570007,935.049988,922.049988,926.26001
14/01/03,926.26001,931.659973,921.719971,931.659973
15/01/03,931.659973,932.590027,916.700012,918.219971
16/01/03,918.219971,926.030029,911.97998,914.599976
17/01/03,914.599976,914.599976,899.02002,901.780029
21/01/03,901.780029,906,887.619995,887.619995
22/01/03,887.619995,889.73999,877.640015,878.359985
23/01/03,878.359985,890.25,876.890015,887.340027
24/01/03,887.340027,887.340027,859.710022,861.400024
27/01/03,861.400024,863.950012,844.25,847.47998
28/01/03,847.47998,860.76001,847.47998,858.539978
29/01/03,858.539978,868.719971,845.859985,864.359985
30/01/03,864.359985,865.47998,843.73999,844.609985
31/01/03,844.609985,858.330017,840.340027,855.700012
03/02/03,855.700012,864.640015,855.700012,860.320007
04/02/03,860.320007,860.320007,840.190002,848.200012
05/02/03,848.200012,861.630005,842.109985,843.590027
06/02/03,843.590027,844.22998,833.25,838.150024
07/02/03,838.150024,845.72998,826.700012,829.690002
10/02/03,829.690002,837.159973,823.530029,835.969971
11/02/03,835.969971,843.02002,825.090027,829.200012
12/02/03,829.200012,832.119995,818.48999,818.679993
13/02/03,818.679993,821.25,806.289978,817.369995
14/02/03,817.369995,834.890015,815.030029,834.890015
18/02/03,834.890015,852.869995,834.890015,851.169983
19/02/03,851.169983,851.169983,838.789978,845.130005
20/02/03,845.130005,849.369995,836.559998,837.099976
21/02/03,837.099976,852.280029,831.47998,848.169983
24/02/03,848.169983,848.169983,832.159973,832.580017
25/02/03,832.580017,839.549988,818.539978,838.570007
26/02/03,838.570007,840.099976,826.679993,827.549988
27/02/03,827.549988,842.190002,827.549988,837.280029
28/02/03,837.280029,847,837.280029,841.150024
03/03/03,841.150024,852.340027,832.73999,834.809998
04/03/03,834.809998,835.429993,821.960022,821.98999
05/03/03,821.98999,829.869995,819,829.849976
06/03/03,829.849976,829.849976,819.849976,822.099976
07/03/03,822.099976,829.549988,811.22998,828.890015
10/03/03,828.890015,828.890015,806.570007,807.47998
11/03/03,807.47998,814.25,800.299988,800.72998
12/03/03,800.72998,804.190002,788.900024,804.190002
13/03/03,804.190002,832.02002,804.190002,831.900024
14/03/03,831.890015,841.390015,828.26001,833.27002
17/03/03,833.27002,862.789978,827.169983,862.789978
18/03/03,862.789978,866.940002,857.359985,866.450012
19/03/03,866.450012,874.98999,861.210022,874.02002
20/03/03,874.02002,879.599976,859.01001,875.669983
21/03/03,875.840027,895.900024,875.840027,895.789978
24/03/03,895.789978,895.789978,862.02002,864.22998
25/03/03,864.22998,879.869995,862.590027,874.73999
26/03/03,874.73999,875.799988,866.469971,869.950012
27/03/03,869.950012,874.150024,858.090027,868.52002
28/03/03,868.52002,869.880005,860.830017,863.5
31/03/03,863.5,863.5,843.679993,848.179993
01/04/03,848.179993,861.280029,847.849976,858.47998
02/04/03,858.47998,884.570007,858.47998,880.900024
03/04/03,880.900024,885.890015,876.119995,876.450012
04/04/03,876.450012,882.72998,874.22998,878.849976
07/04/03,878.849976,904.890015,878.849976,879.929993
08/04/03,879.929993,883.109985,874.679993,878.289978
09/04/03,878.289978,887.349976,865.719971,865.98999
10/04/03,865.98999,871.780029,862.76001,871.580017
11/04/03,871.580017,883.340027,865.919983,868.299988
14/04/03,868.299988,885.26001,868.299988,885.22998
15/04/03,885.22998,891.27002,881.849976,890.809998
16/04/03,890.809998,896.77002,877.929993,879.909973
17/04/03,879.909973,893.830017,879.200012,893.580017
21/04/03,893.580017,898.01001,888.169983,892.01001
22/04/03,892.01001,911.73999,886.700012,911.369995
23/04/03,911.369995,919.73999,909.890015,919.02002
24/04/03,919.02002,919.02002,906.690002,911.429993
25/04/03,911.429993,911.429993,897.52002,898.809998
28/04/03,898.809998,918.150024,898.809998,914.840027
29/04/03,914.840027,924.23999,911.099976,917.840027
30/04/03,917.840027,922.01001,911.700012,916.919983
01/05/03,916.919983,919.679993,902.830017,916.299988
02/05/03,916.299988,930.559998,912.349976,930.080017
05/05/03,930.080017,933.880005,924.549988,926.549988
06/05/03,926.549988,939.609985,926.380005,934.390015
07/05/03,934.390015,937.219971,926.409973,929.619995
08/05/03,929.619995,929.619995,919.719971,920.27002
09/05/03,920.27002,933.77002,920.27002,933.409973
12/05/03,933.409973,946.840027,929.299988,945.109985
13/05/03,945.109985,947.51001,938.909973,942.299988
14/05/03,942.299988,947.289978,935.23999,939.280029
15/05/03,939.280029,948.22998,938.789978,946.669983
16/05/03,946.669983,948.650024,938.599976,944.299988
19/05/03,944.299988,944.299988,920.22998,920.77002
20/05/03,920.77002,925.340027,912.049988,919.72998
21/05/03,919.72998,923.849976,914.909973,923.419983
22/05/03,923.419983,935.299988,922.539978,931.869995
23/05/03,931.869995,935.200012,927.419983,933.219971
27/05/03,933.219971,952.76001,927.330017,951.47998
28/05/03,951.47998,959.390015,950.119995,953.219971
29/05/03,953.219971,962.080017,946.22998,949.640015
30/05/03,949.640015,965.380005,949.640015,963.590027
02/06/03,963.590027,979.109985,963.590027,967
03/06/03,967,973.02002,964.469971,971.559998
04/06/03,971.559998,987.849976,970.719971,986.23999
05/06/03,986.23999,990.140015,978.130005,990.140015
06/06/03,990.140015,1007.690002,986.01001,987.76001
09/06/03,987.76001,987.76001,972.590027,975.929993
10/06/03,975.929993,984.840027,975.929993,984.840027
11/06/03,984.840027,997.47998,981.609985,997.47998
12/06/03,997.47998,1002.73999,991.27002,998.51001
13/06/03,998.51001,1000.919983,984.27002,988.609985
16/06/03,988.609985,1010.859985,988.609985,1010.73999
17/06/03,1010.73999,1015.330017,1007.039978,1011.659973
18/06/03,1011.659973,1015.119995,1004.609985,1010.090027
19/06/03,1010.090027,1011.219971,993.080017,994.700012
20/06/03,994.700012,1002.090027,993.359985,995.690002
23/06/03,995.690002,995.690002,977.400024,981.640015
24/06/03,981.640015,987.840027,979.080017,983.450012
25/06/03,983.450012,991.640015,974.859985,975.320007
26/06/03,975.320007,986.530029,973.799988,985.820007
27/06/03,985.820007,988.880005,974.289978,976.219971
30/06/03,976.219971,983.609985,973.599976,974.5
01/07/03,974.5,983.26001,962.099976,982.320007
02/07/03,982.320007,993.780029,982.320007,993.75
03/07/03,993.75,995,983.340027,985.700012
07/07/03,985.700012,1005.559998,985.700012,1004.419983
08/07/03,1004.419983,1008.919983,998.72998,1007.840027
09/07/03,1007.840027,1010.429993,998.169983,1002.210022
10/07/03,1002.210022,1002.210022,983.630005,988.700012
11/07/03,988.700012,1000.859985,988.700012,998.140015
14/07/03,998.140015,1015.409973,998.140015,1003.859985
15/07/03,1003.859985,1009.609985,996.669983,1000.419983
16/07/03,1000.419983,1003.469971,989.299988,994.090027
17/07/03,994,994,978.599976,981.72998
18/07/03,981.72998,994.25,981.710022,993.320007
21/07/03,993.320007,993.320007,975.630005,978.799988
22/07/03,978.799988,990.289978,976.080017,988.109985
23/07/03,988.109985,989.859985,979.789978,988.609985
24/07/03,988.609985,998.890015,981.070007,981.599976
25/07/03,981.599976,998.710022,977.48999,998.679993
28/07/03,998.679993,1000.679993,993.590027,996.52002
29/07/03,996.52002,998.640015,984.150024,989.280029
30/07/03,989.280029,992.619995,985.960022,987.48999
31/07/03,987.48999,1004.590027,987.48999,990.309998
01/08/03,990.309998,990.309998,978.859985,980.150024
04/08/03,980.150024,985.75,966.789978,982.820007
05/08/03,982.820007,982.820007,964.969971,965.460022
06/08/03,965.460022,975.73999,960.840027,967.080017
07/08/03,967.080017,974.890015,963.820007,974.119995
08/08/03,974.119995,980.570007,973.830017,977.590027
11/08/03,977.590027,985.460022,974.210022,980.590027
12/08/03,980.590027,990.409973,979.900024,990.349976
13/08/03,990.349976,992.5,980.849976,984.030029
14/08/03,984.030029,991.909973,980.359985,990.51001
15/08/03,990.51001,992.390015,987.099976,990.669983
18/08/03,990.669983,1000.349976,990.669983,999.73999
19/08/03,999.73999,1003.299988,995.299988,1002.349976
20/08/03,1002.349976,1003.539978,996.619995,1000.299988
21/08/03,1000.299988,1009.530029,999.330017,1003.27002
22/08/03,1003.27002,1011.01001,992.619995,993.059998
25/08/03,993.059998,993.710022,987.909973,993.710022
26/08/03,993.710022,997.929993,983.570007,996.72998
27/08/03,996.72998,998.049988,993.330017,996.789978
28/08/03,996.789978,1004.119995,991.419983,1002.840027
29/08/03,1002.840027,1008.849976,999.52002,1008.01001
02/09/03,1008.01001,1022.590027,1005.72998,1021.98999
03/09/03,1021.98999,1029.339966,1021.98999,1026.27002
04/09/03,1026.27002,1029.170044,1022.190002,1027.969971
05/09/03,1027.969971,1029.209961,1018.190002,1021.390015
08/09/03,1021.390015,1032.410034,1021.390015,1031.640015
09/09/03,1031.640015,1031.640015,1021.140015,1023.169983
10/09/03,1023.169983,1023.169983,1009.73999,1010.919983
11/09/03,1010.919983,1020.880005,1010.919983,1016.419983
12/09/03,1016.419983,1019.650024,1007.710022,1018.630005
15/09/03,1018.630005,1019.789978,1013.590027,1014.809998
16/09/03,1014.809998,1029.660034,1014.809998,1029.319946
17/09/03,1029.319946,1031.339966,1024.530029,1025.969971
18/09/03,1025.969971,1040.160034,1025.75,1039.579956
19/09/03,1039.579956,1040.290039,1031.890015,1036.300049
22/09/03,1036.300049,1036.300049,1018.299988,1022.820007
23/09/03,1022.820007,1030.119995,1021.539978,1029.030029
24/09/03,1029.030029,1029.829956,1008.929993,1009.380005
25/09/03,1009.380005,1015.969971,1003.26001,1003.27002
26/09/03,1003.27002,1003.450012,996.080017,996.849976
29/09/03,996.849976,1006.890015,995.309998,1006.580017
30/09/03,1006.580017,1006.580017,990.359985,995.969971
01/10/03,995.969971,1018.219971,995.969971,1018.219971
02/10/03,1018.219971,1021.869995,1013.380005,1020.23999
03/10/03,1020.23999,1039.310059,1020.23999,1029.849976
06/10/03,1029.849976,1036.47998,1029.150024,1034.349976
07/10/03,1034.349976,1039.25,1026.27002,1039.25
08/10/03,1039.25,1040.060059,1030.959961,1033.780029
09/10/03,1033.780029,1048.280029,1033.780029,1038.72998
10/10/03,1038.72998,1040.839966,1035.73999,1038.060059
13/10/03,1038.060059,1048.900024,1038.060059,1045.349976
14/10/03,1045.349976,1049.48999,1040.839966,1049.47998
15/10/03,1049.47998,1053.790039,1043.150024,1046.76001
16/10/03,1046.76001,1052.939941,1044.040039,1050.069946
17/10/03,1050.069946,1051.890015,1036.569946,1039.319946
20/10/03,1039.319946,1044.689941,1036.130005,1044.680054
21/10/03,1044.680054,1048.569946,1042.589966,1046.030029
22/10/03,1046.030029,1046.030029,1028.390015,1030.359985
23/10/03,1030.359985,1035.439941,1025.890015,1033.77002
24/10/03,1033.77002,1033.77002,1018.320007,1028.910034
27/10/03,1028.910034,1037.75,1028.910034,1031.130005
28/10/03,1031.130005,1046.790039,1031.130005,1046.790039
29/10/03,1046.790039,1049.829956,1043.349976,1048.109985
30/10/03,1048.109985,1052.810059,1043.819946,1046.939941
31/10/03,1046.939941,1053.089966,1046.939941,1050.709961
03/11/03,1050.709961,1061.439941,1050.709961,1059.02002
04/11/03,1059.02002,1059.02002,1051.699951,1053.25
05/11/03,1053.25,1054.540039,1044.880005,1051.810059
06/11/03,1051.810059,1058.939941,1046.930054,1058.050049
07/11/03,1058.050049,1062.390015,1052.170044,1053.209961
10/11/03,1053.209961,1053.650024,1045.579956,1047.109985
11/11/03,1047.109985,1048.22998,1043.459961,1046.569946
12/11/03,1046.569946,1059.099976,1046.569946,1058.530029
13/11/03,1058.560059,1059.619995,1052.959961,1058.410034
14/11/03,1058.410034,1063.650024,1048.109985,1050.349976
17/11/03,1050.349976,1050.349976,1035.280029,1043.630005
18/11/03,1043.630005,1048.77002,1034,1034.150024
19/11/03,1034.150024,1043.949951,1034.150024,1042.439941
20/11/03,1042.439941,1046.47998,1033.420044,1033.650024
21/11/03,1033.650024,1037.569946,1031.199951,1035.280029
24/11/03,1035.280029,1052.079956,1035.280029,1052.079956
25/11/03,1052.079956,1058.050049,1049.310059,1053.890015
26/11/03,1053.890015,1058.449951,1048.280029,1058.449951
28/11/03,1058.449951,1060.630005,1056.77002,1058.199951
01/12/03,1058.199951,1070.469971,1058.199951,1070.119995
02/12/03,1070.119995,1071.219971,1065.219971,1066.619995
03/12/03,1066.619995,1074.300049,1064.630005,1064.72998
04/12/03,1064.72998,1070.369995,1063.150024,1069.719971
05/12/03,1069.719971,1069.719971,1060.089966,1061.5
08/12/03,1061.5,1069.589966,1060.930054,1069.300049
09/12/03,1069.300049,1071.939941,1059.160034,1060.180054
10/12/03,1060.180054,1063.02002,1053.410034,1059.050049
11/12/03,1059.050049,1073.630005,1059.050049,1071.209961
12/12/03,1071.209961,1074.76001,1067.640015,1074.140015
15/12/03,1074.140015,1082.790039,1068,1068.040039
16/12/03,1068.040039,1075.939941,1068.040039,1075.130005
17/12/03,1075.130005,1076.540039,1071.140015,1076.47998
18/12/03,1076.47998,1089.5,1076.47998,1089.180054
19/12/03,1089.180054,1091.060059,1084.189941,1088.660034
22/12/03,1088.660034,1092.939941,1086.140015,1092.939941
23/12/03,1092.939941,1096.949951,1091.72998,1096.02002
24/12/03,1096.02002,1096.400024,1092.72998,1094.040039
26/12/03,1094.040039,1098.469971,1094.040039,1095.890015
29/12/03,1095.890015,1109.47998,1095.890015,1109.47998
30/12/03,1109.47998,1109.75,1106.410034,1109.640015
31/12/03,1109.640015,1112.560059,1106.209961,1111.920044
02/01/04,1111.920044,1118.849976,1105.079956,1108.47998
05/01/04,1108.47998,1122.219971,1108.47998,1122.219971
06/01/04,1122.219971,1124.459961,1118.439941,1123.670044
07/01/04,1123.670044,1126.329956,1116.449951,1126.329956
08/01/04,1126.329956,1131.920044,1124.910034,1131.920044
09/01/04,1131.920044,1131.920044,1120.900024,1121.859985
12/01/04,1121.859985,1127.849976,1120.900024,1127.22998
13/01/04,1127.22998,1129.069946,1115.189941,1121.219971
14/01/04,1121.219971,1130.75,1121.219971,1130.52002
15/01/04,1130.52002,1137.109985,1124.540039,1132.050049
16/01/04,1132.050049,1139.829956,1132.050049,1139.829956
20/01/04,1139.829956,1142.930054,1135.400024,1138.77002
21/01/04,1138.77002,1149.209961,1134.619995,1147.619995
22/01/04,1147.619995,1150.51001,1143.01001,1143.939941
23/01/04,1143.939941,1150.310059,1136.849976,1141.550049
26/01/04,1141.550049,1155.380005,1141,1155.369995
27/01/04,1155.369995,1155.369995,1144.050049,1144.050049
28/01/04,1144.050049,1149.140015,1126.5,1128.47998
29/01/04,1128.47998,1134.390015,1122.380005,1134.109985
30/01/04,1134.109985,1134.170044,1127.72998,1131.130005
02/02/04,1131.130005,1142.449951,1127.869995,1135.26001
03/02/04,1135.26001,1137.439941,1131.329956,1136.030029
04/02/04,1136.030029,1136.030029,1124.73999,1126.52002
05/02/04,1126.52002,1131.170044,1124.439941,1128.589966
06/02/04,1128.589966,1142.790039,1128.390015,1142.76001
09/02/04,1142.76001,1144.459961,1139.209961,1139.810059
10/02/04,1139.810059,1147.02002,1138.699951,1145.540039
11/02/04,1145.540039,1158.890015,1142.329956,1157.76001
12/02/04,1157.76001,1157.76001,1151.439941,1152.109985
13/02/04,1152.109985,1156.880005,1143.23999,1145.810059
17/02/04,1145.810059,1158.97998,1145.810059,1156.98999
18/02/04,1156.98999,1157.400024,1149.540039,1151.819946
19/02/04,1151.819946,1158.569946,1146.849976,1147.060059
20/02/04,1147.060059,1149.810059,1139,1144.109985
23/02/04,1144.109985,1146.689941,1136.97998,1140.98999
24/02/04,1140.98999,1144.540039,1134.430054,1139.089966
25/02/04,1139.089966,1145.23999,1138.959961,1143.670044
26/02/04,1143.670044,1147.22998,1138.619995,1144.910034
27/02/04,1145.800049,1151.680054,1141.800049,1144.939941
01/03/04,1144.939941,1157.449951,1144.939941,1155.969971
02/03/04,1155.969971,1156.540039,1147.310059,1149.099976
03/03/04,1149.099976,1152.439941,1143.780029,1151.030029
04/03/04,1151.030029,1154.969971,1149.810059,1154.869995
05/03/04,1154.869995,1163.22998,1148.77002,1156.859985
08/03/04,1156.859985,1159.939941,1146.969971,1147.199951
09/03/04,1147.199951,1147.319946,1136.839966,1140.579956
10/03/04,1140.579956,1141.449951,1122.530029,1123.890015
11/03/04,1123.890015,1125.959961,1105.869995,1106.780029
12/03/04,1106.780029,1120.630005,1106.780029,1120.569946
15/03/04,1120.569946,1120.569946,1103.359985,1104.48999
16/03/04,1104.48999,1113.76001,1102.609985,1110.699951
17/03/04,1110.699951,1125.76001,1110.699951,1123.75
18/03/04,1123.75,1125.5,1113.25,1122.319946
19/03/04,1122.319946,1122.719971,1109.689941,1109.780029
22/03/04,1109.780029,1109.780029,1089.540039,1095.400024
23/03/04,1095.400024,1101.52002,1091.569946,1093.949951
24/03/04,1093.949951,1098.319946,1087.160034,1091.329956
25/03/04,1091.329956,1110.380005,1091.329956,1109.189941
26/03/04,1109.189941,1115.27002,1106.130005,1108.060059
29/03/04,1108.060059,1124.369995,1108.060059,1122.469971
30/03/04,1122.469971,1127.599976,1119.660034,1127
31/03/04,1127,1130.829956,1121.459961,1126.209961
01/04/04,1126.209961,1135.670044,1126.199951,1132.170044
02/04/04,1132.170044,1144.810059,1132.170044,1141.810059
05/04/04,1141.810059,1150.569946,1141.640015,1150.569946
06/04/04,1150.569946,1150.569946,1143.300049,1148.160034
07/04/04,1148.160034,1148.160034,1138.410034,1140.530029
08/04/04,1140.530029,1148.969971,1134.52002,1139.319946
12/04/04,1139.319946,1147.290039,1139.319946,1145.199951
13/04/04,1145.199951,1147.780029,1127.699951,1129.439941
14/04/04,1129.439941,1132.52002,1122.150024,1128.170044
15/04/04,1128.170044,1134.079956,1120.75,1128.839966
16/04/04,1128.839966,1136.800049,1126.900024,1134.609985
19/04/04,1134.560059,1136.180054,1129.839966,1135.819946
20/04/04,1135.819946,1139.26001,1118.089966,1118.150024
21/04/04,1118.150024,1125.719971,1116.030029,1124.089966
22/04/04,1124.089966,1142.77002,1121.949951,1139.930054
23/04/04,1139.930054,1141.920044,1134.810059,1140.599976
26/04/04,1140.599976,1145.079956,1132.910034,1135.530029
27/04/04,1135.530029,1146.560059,1135.530029,1138.109985
28/04/04,1138.109985,1138.109985,1121.699951,1122.410034
29/04/04,1122.410034,1128.800049,1108.040039,1113.890015
30/04/04,1113.890015,1119.26001,1107.22998,1107.300049
03/05/04,1107.300049,1118.719971,1107.300049,1117.48999
04/05/04,1117.48999,1127.73999,1112.890015,1119.550049
05/05/04,1119.550049,1125.069946,1117.900024,1121.530029
06/05/04,1121.530029,1121.530029,1106.300049,1113.98999
07/05/04,1113.98999,1117.300049,1098.630005,1098.699951
10/05/04,1098.699951,1098.699951,1079.630005,1087.119995
11/05/04,1087.119995,1095.689941,1087.119995,1095.449951
12/05/04,1095.449951,1097.550049,1076.319946,1097.280029
13/05/04,1097.280029,1102.77002,1091.76001,1096.439941
14/05/04,1096.439941,1102.099976,1088.23999,1095.699951
17/05/04,1095.699951,1095.699951,1079.359985,1084.099976
18/05/04,1084.099976,1094.099976,1084.099976,1091.48999
19/05/04,1091.48999,1105.930054,1088.48999,1088.680054
20/05/04,1088.680054,1092.619995,1085.430054,1089.189941
21/05/04,1089.189941,1099.640015,1089.189941,1093.560059
24/05/04,1093.560059,1101.280029,1091.77002,1095.410034
25/05/04,1095.410034,1113.800049,1090.73999,1113.050049
26/05/04,1113.050049,1116.709961,1109.910034,1114.939941
27/05/04,1114.939941,1123.949951,1114.859985,1121.280029
28/05/04,1121.280029,1122.689941,1118.099976,1120.680054
01/06/04,1120.680054,1122.699951,1113.319946,1121.199951
02/06/04,1121.199951,1128.099976,1118.640015,1124.98999
03/06/04,1124.98999,1125.310059,1116.569946,1116.640015
04/06/04,1116.640015,1129.170044,1116.640015,1122.5
07/06/04,1122.5,1140.540039,1122.5,1140.420044
08/06/04,1140.420044,1142.180054,1135.449951,1142.180054
09/06/04,1142.180054,1142.180054,1131.170044,1131.329956
10/06/04,1131.329956,1136.469971,1131.329956,1136.469971
14/06/04,1136.469971,1136.469971,1122.160034,1125.290039
15/06/04,1125.290039,1137.359985,1125.290039,1132.01001
16/06/04,1132.01001,1135.280029,1130.550049,1133.560059
17/06/04,1133.560059,1133.560059,1126.890015,1132.050049
18/06/04,1132.050049,1138.959961,1129.829956,1135.02002
21/06/04,1135.02002,1138.050049,1129.640015,1130.300049
22/06/04,1130.300049,1135.050049,1124.369995,1134.410034
23/06/04,1134.410034,1145.150024,1131.72998,1144.060059
24/06/04,1144.060059,1146.339966,1139.939941,1140.650024
25/06/04,1140.650024,1145.969971,1134.23999,1134.430054
28/06/04,1134.430054,1142.599976,1131.719971,1133.349976
29/06/04,1133.349976,1138.26001,1131.810059,1136.199951
30/06/04,1136.199951,1144.199951,1133.619995,1140.839966
01/07/04,1140.839966,1140.839966,1123.060059,1128.939941
02/07/04,1128.939941,1129.150024,1123.26001,1125.380005
06/07/04,1125.380005,1125.380005,1113.209961,1116.209961
07/07/04,1116.209961,1122.369995,1114.920044,1118.329956
08/07/04,1118.329956,1119.119995,1108.719971,1109.109985
09/07/04,1109.109985,1115.569946,1109.109985,1112.810059
12/07/04,1112.810059,1116.109985,1106.709961,1114.349976
13/07/04,1114.349976,1116.300049,1112.98999,1115.140015
14/07/04,1115.140015,1119.599976,1107.829956,1111.469971
15/07/04,1111.469971,1114.630005,1106.670044,1106.689941
16/07/04,1106.689941,1112.170044,1101.069946,1101.390015
19/07/04,1101.390015,1105.52002,1096.550049,1100.900024
20/07/04,1100.900024,1108.880005,1099.099976,1108.670044
21/07/04,1108.670044,1116.27002,1093.880005,1093.880005
22/07/04,1093.880005,1099.660034,1084.160034,1096.839966
23/07/04,1096.839966,1096.839966,1083.560059,1086.199951
26/07/04,1086.199951,1089.819946,1078.780029,1084.069946
27/07/04,1084.069946,1096.650024,1084.069946,1094.829956
28/07/04,1094.829956,1098.839966,1082.170044,1095.420044
29/07/04,1095.420044,1103.51001,1095.420044,1100.430054
30/07/04,1100.430054,1103.72998,1096.959961,1101.719971
02/08/04,1101.719971,1108.599976,1097.339966,1106.619995
03/08/04,1106.619995,1106.619995,1099.26001,1099.689941
04/08/04,1099.689941,1102.449951,1092.400024,1098.630005
05/08/04,1098.630005,1098.790039,1079.97998,1080.699951
06/08/04,1080.699951,1080.699951,1062.22998,1063.969971
09/08/04,1063.969971,1069.459961,1063.969971,1065.219971
10/08/04,1065.219971,1079.040039,1065.219971,1079.040039
11/08/04,1079.040039,1079.040039,1065.920044,1075.790039
12/08/04,1075.790039,1075.790039,1062.819946,1063.22998
13/08/04,1063.22998,1067.579956,1060.719971,1064.800049
16/08/04,1064.800049,1080.660034,1064.800049,1079.339966
17/08/04,1079.339966,1086.780029,1079.339966,1081.709961
18/08/04,1081.709961,1095.170044,1078.930054,1095.170044
19/08/04,1095.170044,1095.170044,1086.280029,1091.22998
20/08/04,1091.22998,1100.26001,1089.569946,1098.349976
23/08/04,1098.349976,1101.400024,1094.72998,1095.680054
24/08/04,1095.680054,1100.939941,1092.819946,1096.189941
25/08/04,1096.189941,1106.290039,1093.23999,1104.959961
26/08/04,1104.959961,1106.780029,1102.459961,1105.089966
27/08/04,1105.089966,1109.680054,1104.619995,1107.77002
30/08/04,1107.77002,1107.77002,1099.150024,1099.150024
31/08/04,1099.150024,1104.23999,1094.719971,1104.23999
01/09/04,1104.23999,1109.23999,1099.180054,1105.910034
02/09/04,1105.910034,1119.109985,1105.599976,1118.310059
03/09/04,1118.310059,1120.800049,1113.569946,1113.630005
07/09/04,1113.630005,1124.079956,1113.630005,1121.300049
08/09/04,1121.300049,1123.050049,1116.27002,1116.27002
09/09/04,1116.27002,1121.300049,1113.619995,1118.380005
10/09/04,1118.380005,1125.26001,1114.390015,1123.920044
13/09/04,1123.920044,1129.780029,1123.349976,1125.819946
14/09/04,1125.819946,1129.459961,1124.719971,1128.329956
15/09/04,1128.329956,1128.329956,1119.819946,1120.369995
16/09/04,1120.369995,1126.060059,1120.369995,1123.5
17/09/04,1123.5,1130.140015,1123.5,1128.550049
20/09/04,1128.550049,1128.550049,1120.339966,1122.199951
21/09/04,1122.199951,1131.540039,1122.199951,1129.300049
22/09/04,1129.300049,1129.300049,1112.670044,1113.560059
23/09/04,1113.560059,1113.609985,1108.050049,1108.359985
24/09/04,1108.359985,1113.810059,1108.359985,1110.109985
27/09/04,1110.109985,1110.109985,1103.23999,1103.52002
28/09/04,1103.52002,1111.77002,1101.290039,1110.060059
29/09/04,1110.060059,1114.800049,1107.420044,1114.800049
30/09/04,1114.800049,1116.310059,1109.680054,1114.579956
01/10/04,1114.579956,1131.640015,1114.579956,1131.5
04/10/04,1131.5,1140.130005,1131.5,1135.170044
05/10/04,1135.170044,1137.869995,1132.030029,1134.47998
06/10/04,1134.47998,1142.050049,1132.939941,1142.050049
07/10/04,1142.050049,1142.050049,1130.5,1130.650024
08/10/04,1130.650024,1132.920044,1120.189941,1122.140015
11/10/04,1122.140015,1126.199951,1122.140015,1124.390015
12/10/04,1124.390015,1124.390015,1115.77002,1121.839966
13/10/04,1121.839966,1127.01001,1109.630005,1113.650024
14/10/04,1113.650024,1114.959961,1102.060059,1103.290039
15/10/04,1103.290039,1113.170044,1102.140015,1108.199951
18/10/04,1108.199951,1114.459961,1103.329956,1114.02002
19/10/04,1114.02002,1117.959961,1103.150024,1103.22998
20/10/04,1103.22998,1104.089966,1094.25,1103.660034
21/10/04,1103.660034,1108.869995,1098.469971,1106.48999
22/10/04,1106.48999,1108.140015,1095.469971,1095.73999
25/10/04,1095.73999,1096.810059,1090.290039,1094.800049
26/10/04,1094.810059,1111.099976,1094.810059,1111.089966
27/10/04,1111.089966,1126.290039,1107.430054,1125.400024
28/10/04,1125.339966,1130.670044,1120.599976,1127.439941
29/10/04,1127.439941,1131.400024,1124.619995,1130.199951
01/11/04,1130.199951,1133.410034,1127.599976,1130.51001
02/11/04,1130.51001,1140.47998,1128.119995,1130.560059
03/11/04,1130.540039,1147.569946,1130.540039,1143.199951
04/11/04,1143.199951,1161.670044,1142.339966,1161.670044
05/11/04,1161.670044,1170.869995,1160.660034,1166.170044
08/11/04,1166.170044,1166.77002,1162.319946,1164.890015
09/11/04,1164.890015,1168.959961,1162.47998,1164.079956
10/11/04,1164.079956,1169.25,1162.51001,1162.910034
11/11/04,1162.910034,1174.800049,1162.910034,1173.47998
12/11/04,1173.47998,1184.170044,1171.430054,1184.170044
15/11/04,1184.170044,1184.47998,1179.849976,1183.810059
16/11/04,1183.810059,1183.810059,1175.319946,1175.430054
17/11/04,1175.430054,1188.459961,1175.430054,1181.939941
18/11/04,1181.939941,1184.900024,1180.150024,1183.550049
19/11/04,1183.550049,1184,1169.189941,1170.339966
